Semana,Fecha,Día,Hora inicio,Hora fin,Especialidad,Actividad,Docente/Responsable,Aula,Tipo,Observaciones
SEMANA 1,MARTES 2 JUNIO,Martes,9:30,10:00,Neonatología,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,MARTES 2 JUNIO,Martes,9:30,10:00,Gastroenterología,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,MARTES 2 JUNIO,Martes,9:30,10:00,Reumatología,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,MARTES 2 JUNIO,Martes,9:30,10:00,Neumología,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Anestesiología,Bioética II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Cirugía General,Bioética II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Urología,Bioética II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Ortopedia y Traumatología,Bioética II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Dermatología,Bioética II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,"Cirugía Plástica, Reconstructiva y Estética",Bioética II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Pediatría,Bioética II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Ginecología y Obstetricia,Bioética II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Medicina de Urgencias,Bioética II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Medicina Interna,Bioética II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Neurología,Bioética II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Psiquiatría,Bioética II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Radiología e imágenes Diagnósticas,Bioética II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Oftalmología,Bioética II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Cardiología,Bioética II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Anestesia Cardiovascular y Torácica,Bioética II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Cirugía Cardiovascular,Bioética II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Cardiología Intervencionista y Hemodinamia,Bioética II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Electrofisiología Cardiaca,Bioética II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Medicina Crítica y Cuidado Intensivo Adulto,Bioética II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Medicina Crítica y Cuidado Intensivo Pediátrico,Bioética II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Dermatopatología,Bioética II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Mastología,Bioética II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Infectología Pediátrica,Bioética II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Dolor y Cuidado Paliativo,Bioética II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Neonatología,Bioética II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Gastroenterología,Bioética II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Reumatología,Bioética II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,10:00,12:00,Neumología,Bioética II,Dra. Clara Cossio,Aula C309,Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Anestesiología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Cirugía General,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Urología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Ortopedia y Traumatología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Dermatología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,"Cirugía Plástica, Reconstructiva y Estética",ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Pediatría,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Ginecología y Obstetricia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Medicina de Urgencias,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Medicina Interna,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Neurología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Psiquiatría,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Radiología e imágenes Diagnósticas,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Oftalmología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Cardiología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Anestesia Cardiovascular y Torácica,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Cirugía Cardiovascular,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Cardiología Intervencionista y Hemodinamia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Electrofisiología Cardiaca,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Medicina Crítica y Cuidado Intensivo Adulto,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Medicina Crítica y Cuidado Intensivo Pediátrico,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Dermatopatología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Mastología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Infectología Pediátrica,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Dolor y Cuidado Paliativo,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Neonatología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Gastroenterología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Reumatología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,12:00,13:30,Neumología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,MARTES 2 JUNIO,Martes,13:30,14:00,Anestesiología,Oferta de cursos Humanidades,Dr. Jhon Wilson Osorio,"Aula: Teatro Universidad CES, primer piso bloque B",Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,13:30,14:00,Cirugía General,Oferta de cursos Humanidades,Dr. Jhon Wilson Osorio,"Aula: Teatro Universidad CES, primer piso bloque B",Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,13:30,14:00,Urología,Oferta de cursos Humanidades,Dr. Jhon Wilson Osorio,"Aula: Teatro Universidad CES, primer piso bloque B",Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,13:30,14:00,Ortopedia y Traumatología,Oferta de cursos Humanidades,Dr. Jhon Wilson Osorio,"Aula: Teatro Universidad CES, primer piso bloque B",Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,13:30,14:00,Dermatología,Oferta de cursos Humanidades,Dr. Jhon Wilson Osorio,"Aula: Teatro Universidad CES, primer piso bloque B",Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,13:30,14:00,"Cirugía Plástica, Reconstructiva y Estética",Oferta de cursos Humanidades,Dr. Jhon Wilson Osorio,"Aula: Teatro Universidad CES, primer piso bloque B",Académico,
SEMANA 1,MARTES 2 JUNIO,Martes,13:30,14:00,Pediatría,Oferta de cursos Humanidades,Dr. Jhon Wilson Osorio,"Aula: Teatro Universidad CES, primer piso bloque B",Académico,
